season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
3,1,12,16,0,1,1,2,0.6554748044052701,0.7422942548009384,0.4119736492443544,0.1356906975397923,469.81317363234535
4,1,9,20,1,2,1,3,0.9728369781704063,0.8863102311046739,0.5589060732941873,0.42755471099872006,385.7658785858858
1,1,3,9,0,5,0,3,0.7548680239297199,0.21412161921408404,0.6301537028727773,0.1732346435393336,296.7377539125986
1,1,10,4,1,1,1,3,0.9303433813845621,0.8799361197359532,0.7308997766138396,0.48652267475708055,5.398028722973287
4,0,3,3,1,2,0,3,0.7859908524827594,0.6342177289728681,0.8271774804044716,0.48986716738692987,23.755142353242714
1,0,7,5,1,3,0,1,0.6325452720031604,0.21439944178032158,0.5158458263026049,0.13413801022677835,6.551978856821373
4,1,4,3,0,2,0,1,0.2728210322227101,0.4847876698237408,0.7168375552772768,0.020489111124945225,24.610456048642327
3,0,8,6,0,4,0,2,0.7000170867032618,0.24477426413658812,0.32048876245481533,0.35253164210268956,25.30017132575027
4,1,7,6,1,6,0,2,0.6610416093639163,0.7303130999799126,0.9461184804339828,0.22549325132417186,49.251441055113474
3,1,5,17,0,0,0,2,0.6422222534115398,0.7829813209761547,0.5064470451368028,0.050376421979788144,446.52921736287414
4,1,7,2,0,3,1,3,0.5408072811894167,0.19521686824551907,0.7836171375811507,0.3537614094890214,12.609961887192243
1,0,3,0,0,6,0,3,0.5757909435903481,0.55552586742518,0.21627286550574212,0.015587454555960611,85.78543758320531
4,1,12,23,0,6,0,1,0.40099827440629365,0.8331625504233254,0.36414971432384563,0.43509834524612107,105.59215111630402
1,1,2,3,0,3,1,1,0.5673814233780728,0.9425467373958969,0.5896660354588624,0.06932626455665186,4.9741643048009365
4,1,6,5,0,4,0,2,0.2778003151106304,0.562166080067593,0.9026019741858773,0.0636559393733625,10.349867985004748
4,0,2,8,0,2,1,1,0.8246569576243391,0.9552513012502664,0.6218041199605417,0.08783614898429226,431.47880198324395
2,0,3,21,1,0,1,1,0.267199259228837,0.5821200734104268,0.9438963858351033,0.48013317924603327,74.01649025617895
1,1,6,13,0,2,1,1,0.1764696609005198,0.4547714451399172,0.5870375172662371,0.346584680126923,162.2720328994416
2,0,5,11,0,1,0,1,0.4926214237214417,0.8633828156976059,0.59235927738876,0.40068576773181835,321.6508352119699
1,0,8,19,0,2,0,1,0.6924766955554557,0.5436844394122802,0.29579743080042553,0.1988174928663765,313.09018162961917
2,0,9,23,0,3,1,2,0.4939451424401873,0.5247122595080708,0.842124995321776,0.16815636375247778,73.96116561256508
3,0,11,3,0,0,0,2,0.34907871875617774,0.5412812404688455,0.39757232997365,0.11724200339158497,36.07706349266742
4,0,3,20,0,2,0,1,0.6023540655013967,0.8621065016827708,0.919689991497852,0.24032401415620447,182.2837460689342
1,0,12,23,0,0,1,2,0.41230210187097993,0.8487473875192469,0.9286593762643169,0.27591436676708425,56.64266979102964
1,0,10,11,0,0,1,3,0.9395809211139697,0.46316799319619006,0.9546480894993199,0.3158874218263777,83.33284386718991
4,0,3,9,1,1,0,1,0.9303806256432149,0.3999698738834725,0.616184391282472,0.12855925199934726,181.82430971728013
1,0,3,21,0,1,1,3,0.5521346379748859,0.5427352216352164,0.7416750278269155,0.4743270404514953,146.02157145671023
1,0,6,6,0,3,1,2,0.39509559461643273,0.6154952587633982,0.8228127040493309,0.08487924910356792,81.78274305701133
2,1,1,2,0,4,1,2,0.7634191725609751,0.31450348956519725,0.3048116949203725,0.48282658738320616,8.886086853829829
1,1,7,22,0,6,0,3,0.13304164913476,0.8145595762440315,0.6807657559979978,0.007428061253751894,88.37071683638
3,0,12,13,1,0,0,2,0.5272921054392862,0.5378344891591806,0.22743832104264936,0.2405628459084228,349.1968998836148
3,1,1,23,1,4,0,1,0.40269105484330014,0.4006409935779637,0.5980528667109808,0.1666839190582814,93.40151321648142
4,1,5,9,1,6,1,3,0.9284822965922992,0.19613889366759157,0.32387414529618197,0.2245617069651254,275.57030791792084
1,0,10,15,1,6,0,1,0.11080272454541429,0.3149606443632462,0.34633834076966774,0.2853322894903945,107.18950352880277
4,0,8,15,1,3,1,3,0.5975333881465142,0.9543530545803853,0.49203805335408124,0.21779457900635452,159.61733540086396
3,0,4,21,1,6,0,2,0.7665972229599634,0.3745897181375739,0.5459497333732024,0.20742342515079748,242.07097839437415
1,1,5,9,1,6,0,3,0.5365161887716371,0.2519733604303318,0.6985379396257498,0.3663617077066533,321.3693037153047
1,1,4,12,1,0,1,3,0.17686272714644952,0.5146055124894939,0.2595427347508126,0.3429381375432323,152.24197427703416
4,0,12,5,1,0,0,1,0.975215251025112,0.37637896902422385,0.6029534089899558,0.41663564101792394,8.488485604128122
3,0,12,11,1,5,1,2,0.5662093882384881,0.13164332524407474,0.34610010420248094,0.12497949061974778,175.07100269278945
1,0,4,8,1,4,0,1,0.6527676198871102,0.39083069555147554,0.6591801400253936,0.3047642548770318,98.44035659148508
4,1,12,12,1,2,0,2,0.3129488044367566,0.5896977615455218,0.7099236898089469,0.29259739269642693,364.5407109391617
3,1,8,3,1,1,1,1,0.5351482765961234,0.5965411348179702,0.6453674052422831,0.18486890543634438,6.369508170165009
4,1,2,23,1,2,1,3,0.4862345427624897,0.42090302905919985,0.7906364083826463,0.24302877095134046,63.13679857871154
2,1,1,10,1,4,1,1,0.16740625780178536,0.5025724806273406,0.4684873953927211,0.15689107165286437,221.94228576393743
1,0,3,19,1,1,0,2,0.1955443181927205,0.9689661264112898,0.8120852733065047,0.0709221988084926,115.07158767705575
2,0,9,17,0,2,0,2,0.853725267656897,0.43961362950728045,0.546213665366555,0.10690060533136642,326.3767751036319
3,0,4,10,1,5,0,3,0.3158379569859312,0.33240413193398466,0.5873475986580774,0.052756823200600544,203.86646263388633
2,0,10,20,0,1,1,2,0.2754624443487675,0.31912033966008413,0.7184817018088572,0.34153478759506206,98.4523181763857
2,1,5,3,1,0,1,1,0.5544203061251254,0.5119881514337208,0.21468670719937918,0.33036369655457576,9.859792758357582
3,1,2,17,1,2,1,3,0.7918724182262616,0.7835681338452497,0.7231953771361987,0.4753031857899364,598.7859892074707
4,0,4,0,0,1,0,2,0.15575186672108915,0.2853893657696259,0.6948681192576923,0.36483920682362064,49.466421315118254
2,0,2,6,1,5,0,2,0.6191271276744302,0.7383665144266912,0.44787769340262396,0.026022919378065723,39.631051667630615
4,1,2,5,0,6,1,1,0.207289398556516,0.11903484101447466,0.2686354279195916,0.4421225869644771,30.881340844226294
2,0,4,14,0,1,0,1,0.13281494574305663,0.47703968018555143,0.27274835993043295,0.4313375814728629,167.90772216242564
4,1,6,17,0,1,1,3,0.14746955694599567,0.7982785586825082,0.9385789975881829,0.22166016038634934,245.05035229182772
3,0,7,23,1,5,0,2,0.8507476973875971,0.40485966019698827,0.7514234569806697,0.29293152526396077,129.9089044207254
2,0,10,10,1,6,0,1,0.2061752352652554,0.6073633913008595,0.3016820910165923,0.4880391662362594,187.33375013213052
3,0,3,19,1,2,1,3,0.14063622797106276,0.28448130954331974,0.4853785354471251,0.26615218192408313,165.83139853503985
2,0,3,23,0,3,0,2,0.4941098984286211,0.767795852013555,0.6739863951212772,0.4526609141880449,67.10553087268498
3,0,10,14,0,2,0,2,0.8595941247478223,0.14705119294188368,0.8684573640725191,0.04151937890509322,289.55726299914073
3,0,6,15,1,6,1,3,0.33616753884037176,0.8672883803879503,0.23492874297040683,0.09552593435434142,199.8940889825312
2,0,12,6,1,4,1,3,0.4795413557733248,0.27837674777950133,0.3893065051760071,0.2203774717206589,67.25
2,1,3,20,1,5,0,1,0.1359302793073761,0.8869582285374976,0.911799192236304,0.29237840416865235,140.4309340939609
2,1,2,9,1,2,1,2,0.5041706627213883,0.41727631717046565,0.2073324401470532,0.4081139259314001,320.5450741802774
1,1,8,11,1,1,0,2,0.6198517725734203,0.750415217027038,0.3611192822351099,0.4941310575715934,478.4098044615465
4,1,5,23,0,5,1,2,0.6138163483769303,0.3873027680075697,0.9672193407783729,0.19442574823705822,153.46464451801629
1,1,1,13,0,0,0,3,0.3991840229569287,0.9153205041111828,0.6907214772177369,0.023707818070042463,238.83415271717135
1,0,3,4,0,6,0,1,0.38397986259682193,0.21397341296653694,0.4093370933100052,0.4005857516476624,3.5784663167878534
3,0,10,20,1,2,1,2,0.1959612570429381,0.2606678103453388,0.2535928755166781,0.30219035954140405,182.20501541940197
2,1,8,17,0,5,0,3,0.4301184885816416,0.5437271126429221,0.22255307235777774,0.09927142943410083,314.81830557006055
4,0,4,4,0,2,0,2,0.1895452019856682,0.17374459513433152,0.39579606370954185,0.24741422831071008,5.241746061146094
3,1,7,2,0,5,1,1,0.7899363502408464,0.27638216623158574,0.9051886556711284,0.3711551227668622,13.689767995256643
1,1,10,22,0,1,1,2,0.9696468679733673,0.9493897439908129,0.5327309234380075,0.3852058935343219,235.09164829459044
2,0,12,4,0,0,0,1,0.9730670110000362,0.9788406950330985,0.7762666953327944,0.249809205999381,12.053175965631304
3,0,2,23,1,0,1,1,0.8785639894378544,0.43863339639737975,0.9346280283039663,0.15260726506442956,87.69120084742958
2,0,7,16,0,4,1,2,0.6407129344056572,0.930957418912542,0.5264323692822532,0.48687129101924675,288.8839216451672
3,1,5,18,1,5,0,2,0.7307791275194919,0.5903422081060886,0.3530218968299177,0.3316813054782464,509.3426499764932
2,0,5,18,1,2,0,1,0.35668522241237266,0.34276821928639034,0.6136943446855356,0.20411875967314935,206.10910239178867
1,1,6,20,1,0,1,3,0.6676933781553586,0.7321588489725388,0.9264669496478837,0.1402316121023262,252.3820869481362
4,1,9,11,1,6,1,1,0.5100845944958897,0.6930116259173714,0.8434995313101605,0.36555149150178107,256.33442923885565
1,1,6,8,1,0,1,2,0.5338156057992393,0.99021278719786,0.25266387469052304,0.12109172279688385,646.2166307818452
4,0,12,0,0,3,0,2,0.7819989043376422,0.338542558668355,0.7540582400620655,0.08585499448684408,100.54059686772797
2,0,8,17,0,3,0,3,0.35372652003752647,0.7048535523955619,0.657518017967163,0.26491694448103514,170.64743082089205
3,1,7,20,1,0,0,1,0.3862356505250679,0.1468213795265022,0.9259705410771404,0.14499369632207093,103.14130493178318
1,0,9,3,1,5,0,1,0.932177612015773,0.20228143482704747,0.2979851334802378,0.3144525724618075,12.857178768164331
4,0,4,9,1,4,0,1,0.15060186536587503,0.10352653745598395,0.6272288905637253,0.05896933743711674,133.15650480729812
1,0,2,6,0,0,0,2,0.5370708685720064,0.9995146129537058,0.9035701548095139,0.3274705522836608,8.72952380952381
4,1,7,21,1,1,0,1,0.9215207203670756,0.82204632743273,0.5280190293933944,0.1416482639988511,392.7624313095373
1,1,6,22,0,2,1,3,0.6493267070363413,0.8080507132601867,0.5855959341862937,0.00012146721725636578,217.9234480719306
4,0,1,0,1,4,1,2,0.5917663667909189,0.5587534677593617,0.25636854213356663,0.06346802883708819,39.48297665950777
4,1,11,16,0,1,0,2,0.3247697613064197,0.37006037461489594,0.4225149123591287,0.46680768891754704,347.1059858988884
2,0,9,23,1,4,0,1,0.4089479401580035,0.23613785601640835,0.4596053193351579,0.4336773195576789,58.63491676893519
4,0,9,1,0,1,0,3,0.8668435742242236,0.3562072649618173,0.9560979589959095,0.11680451601811842,71.15089071919147
2,0,12,10,1,2,1,2,0.6032963185916124,0.4383740997362252,0.42613388843292727,0.3891859522727456,158.77200185184623
4,0,2,8,0,2,0,2,0.5632679743811019,0.7806790872822646,0.5686949882157216,0.3042857965869871,98.82816098337227
3,1,3,6,0,3,1,1,0.18962174218602604,0.5856956100128372,0.7370435388514238,0.4854523557249347,112.6739541680542
3,1,5,21,0,5,1,1,0.11442534080961081,0.16973526389993443,0.32974669792630196,0.18680282976702955,168.79531252815312
3,1,5,16,0,1,1,3,0.9673166698183442,0.11622610806302103,0.5891539097134997,0.34073030625858564,297.1684970769444
4,0,1,16,0,3,1,1,0.4392875505581575,0.19209896158065684,0.7908312315807262,0.03176786121195929,233.5758621968779
2,0,8,1,0,1,1,3,0.6428917558895538,0.4694488423276414,0.893484170421653,0.19812367340820297,13.311053288005962
2,0,12,5,0,3,0,2,0.1717435658685565,0.9398736253441164,0.7010074197299414,0.48190883059409023,9.000587603052248
4,1,8,13,1,2,0,3,0.7148028571507419,0.6736622330882994,0.7352428122535584,0.2694904372250603,440.77882907985656
3,0,4,5,1,4,1,3,0.9393100378353648,0.8216433098879636,0.3010267780676552,0.1439397516674223,16.519112696047124
3,1,7,1,1,6,0,3,0.6180987276976777,0.5197371350540937,0.9566211977970778,0.06013548156430343,91.10889334243411
2,1,11,0,1,3,1,2,0.21350379013786952,0.4254994748755385,0.30605926198758593,0.3517641700907652,61.638962553934
3,1,10,9,1,1,1,1,0.623549374726129,0.19756033544496046,0.8197383497454387,0.3224280217148634,336.41393637399136
1,1,3,20,0,1,0,2,0.7897124917941871,0.8883397199675844,0.4118530574226551,0.1869693568018873,341.8122171491722
2,1,6,4,0,6,0,1,0.46577488291661684,0.8048440261251125,0.9468745149610014,0.47547067593291714,12.447449149000542
3,1,10,1,0,5,0,3,0.8918539731473211,0.2513062878379526,0.7759676314955837,0.011101406493925159,72.55104265829941
2,0,10,21,0,2,0,3,0.683814658021628,0.5610345074886345,0.8030509703826951,0.1518619258159129,156.9109380689336
1,0,12,15,0,1,0,3,0.9093240264602822,0.5386373271291204,0.3752473384479067,0.4605347431497907,291.5767334276681
2,1,9,1,1,0,1,3,0.6611547801226035,0.6625823974178757,0.5544319813081287,0.1604677191597202,16.08235678608063
2,1,1,9,1,4,0,3,0.21815917480434183,0.9515682045921351,0.6942505556714291,0.1261264169275852,212.91343279513097
2,0,5,1,1,3,0,1,0.3787225399946702,0.6217942975862316,0.8159788945652808,0.26711020496562365,55.053873920647646
2,1,4,15,1,5,0,1,0.2816154534272112,0.5861955401007567,0.2831675007299117,0.41190087496026895,339.45793691966554
1,1,8,15,0,6,1,3,0.917943847945176,0.14529063964119757,0.9698922531636227,0.05157338043918053,255.00077097260586
4,0,11,18,0,4,0,2,0.7843600605587344,0.15661672841622154,0.9121765364436449,0.47151035482286807,200.35957557445352
2,1,12,6,0,2,1,2,0.7087585320190054,0.26861211219411,0.4162788723964675,0.397536440590582,120.91744808715326
2,1,1,21,1,5,0,3,0.3708696876684595,0.12922369452257346,0.8582081944258657,0.09062512777577597,73.06676995226994
3,1,9,11,0,3,0,1,0.2656402948451922,0.7690176060130112,0.6146591384318587,0.35600398059908134,340.0945952588426
2,0,6,23,1,3,1,2,0.7808059791900206,0.7509972735945668,0.569445185249615,0.19247936131877857,88.16531378836017
3,0,4,14,0,6,0,2,0.5267421512911717,0.22245061098847865,0.45154728464912436,0.20114733903815935,334.75382559499434
4,0,12,7,0,0,0,2,0.30321059693556623,0.8524710107157528,0.664774869305274,0.3916450462194332,111.22271756087024
1,1,9,5,1,6,1,3,0.6549597803487476,0.2393074313615008,0.7839112941628783,0.4813924039903661,20.369852557836428
1,1,11,9,0,2,0,2,0.1363004669246068,0.3710580282976229,0.5287463239702066,0.06332793642359696,184.88939991309053
4,0,5,2,0,5,1,2,0.3935532287154282,0.3240792092452285,0.7033753544066337,0.2103151184394097,11.740365536209207
1,1,5,18,1,5,1,2,0.5217012951320212,0.43507638871574306,0.7594503369242431,0.24047080404215176,652.0702039958817
4,1,12,16,0,1,1,2,0.23316250069846528,0.3291973893009657,0.7688974536122288,0.1881559084774988,311.09697073622124
4,1,5,6,1,0,1,1,0.9861890298317556,0.5400558337946069,0.24157287850494422,0.1815945618581125,155.0668185276642
4,1,1,20,0,0,1,3,0.28818762813065285,0.46666709321921684,0.8877982445480537,0.02613433378079827,145.25657959607958
1,1,1,19,0,5,0,3,0.217317817038939,0.9879125417013939,0.5666026518120384,0.34276931028131163,185.25383827539656
3,0,8,3,0,5,0,1,0.2831813864982068,0.1503337151154031,0.4099328653569716,0.2181072085600227,10.875573185375416
4,1,12,13,0,4,0,1,0.7921550198437518,0.22796323874861646,0.3934116059837453,0.09739690132196338,589.3270797440184
2,0,8,19,0,4,1,3,0.4829550933446586,0.14754330451774225,0.5864112902751604,0.4080167511510342,225.11924881236155
1,1,12,21,0,4,1,2,0.6088743457772842,0.6632570754841381,0.9094652315751675,0.40128037407581396,278.1192302762305
4,0,6,14,0,0,1,2,0.11890824128772468,0.14905834967234763,0.5026780653461176,0.2431958140444469,170.382911611263
4,1,12,23,0,1,1,3,0.13098817771598312,0.852795763638511,0.7997805974268346,0.14922533057388027,73.67883796354842
2,0,11,7,1,3,0,2,0.5012429948443146,0.560744767613735,0.2774549847897749,0.3190463628982262,61.9823356772332
3,1,4,20,1,4,0,1,0.8349897188814611,0.5743068621233803,0.5808453617208494,0.14407606788870153,303.9737789480321
3,0,2,14,0,1,1,2,0.8967149908368087,0.6054350569409748,0.9933489123141885,0.11800396516185602,114.67062214039507
3,1,2,21,0,6,1,2,0.1780359108360762,0.25373233567558967,0.8163502422338695,0.3652573270131633,172.2710005900223
4,0,9,19,1,2,0,2,0.5845267918909205,0.2779212728030388,0.3684227907524904,0.02016261986047535,297.41592715581345
4,1,5,13,0,4,1,3,0.9219067176513435,0.38693559058570426,0.6011531789583286,0.04738423551729698,252.25698151955515
4,0,4,8,0,6,1,1,0.44917547895809773,0.6341467742396663,0.3868998109188533,0.0033940870117948885,340.9046393758435
1,0,10,7,1,3,1,2,0.8466092482855317,0.2891059983461931,0.5276487418100074,0.07647159323771308,298.23162923263413
2,1,1,16,0,2,0,3,0.22032608895949257,0.20469855441993512,0.8240672189879719,0.03449500435522973,203.2141142775098
4,1,7,1,0,2,0,2,0.9418550407010188,0.973105197776589,0.8169798522323231,0.4979011838899593,94.895823200945
2,0,3,23,1,3,1,1,0.7762809857781724,0.11978363332866063,0.3824803023219081,0.1444049849770448,82.487238865648
2,1,6,2,0,4,0,2,0.9472009535082115,0.8224276648024195,0.9377786545238882,0.07463400633462364,75.81643193686628
3,0,5,7,0,0,1,1,0.7089555101972558,0.8092316346175199,0.6740545462118614,0.12049812899795898,262.18055232850116
1,0,5,11,1,3,1,2,0.42706353879948433,0.3674927024605864,0.5039394327696116,0.4680627857700673,137.49781281021058
4,0,11,0,0,3,0,1,0.9443630552722502,0.22206395440658205,0.6015484646246885,0.26008011151219784,86.3306597793892
3,1,5,9,1,3,1,2,0.3480100986782606,0.2310657820348811,0.684057002750195,0.18240904815392844,303.0581370291054
3,0,1,19,0,2,1,1,0.3989552698555593,0.7276884555134733,0.6479124254766284,0.4366957289546097,223.75319407530452
4,0,1,2,0,1,0,2,0.7307275762015663,0.6785259319775563,0.5891240284289425,0.19749513527451623,44.88309525271652
2,1,3,5,1,6,1,2,0.7887846695728477,0.8044711068262481,0.6039462432715201,0.1675042849788479,33.40214986845965
3,1,12,6,1,0,1,3,0.9364631354642384,0.9437330551591941,0.3411295283423089,0.10364126127486778,92.14333333333332
2,1,10,19,0,4,1,3,0.28432216815058853,0.7227346269399327,0.8501863234437435,0.18889841195470575,223.7892066173425
1,1,4,22,1,4,0,1,0.8181982316973015,0.24026638289629912,0.6334082559528122,0.158342178008463,278.29208296978163
2,0,5,17,1,6,1,2,0.7646914480572671,0.31909835508886963,0.3048638893637625,0.3386519796490705,451.93221871890273
1,0,2,10,0,1,0,1,0.1574151006282381,0.8579743577858031,0.8129256812662224,0.14479135233536355,110.20231767023297
2,0,8,18,0,3,1,3,0.44850082708918626,0.28837546825078775,0.9459551827018806,0.2885998732112807,127.50095436049882
3,0,11,4,0,0,1,1,0.3544889113540888,0.16527008525903328,0.9578455193895696,0.03294608251598635,4.883799380108411
3,1,11,18,1,4,1,1,0.37404138191862735,0.7329520486380254,0.49521418592893823,0.09564457834825718,536.9717985886326
1,0,2,10,1,6,1,3,0.9846521915992308,0.46227371994112787,0.30841349884860325,0.20370263580567438,138.00121614662075
4,0,9,23,1,5,0,2,0.6784996721319351,0.9280360472913133,0.6147197013064521,0.4684746269543477,132.2610752586194
1,1,2,11,1,6,0,1,0.7459085420141496,0.6852295639842954,0.29008738347937657,0.1886259928578477,474.7847508241142
1,0,9,9,0,4,1,3,0.9789558735835082,0.1813770800124947,0.9471899348100938,0.33203706059991706,137.53447376749887
2,0,7,7,1,3,1,2,0.4394816042118749,0.9530709105282946,0.3468637018841168,0.12754361121069907,205.2926364854505
2,0,8,23,0,5,1,3,0.8216561516075254,0.3327015372762213,0.4022126879609313,0.06351678798661586,120.32980339775168
1,0,11,8,1,1,1,1,0.4910778669740459,0.40349124136565717,0.5253092215079764,0.029268300040025064,404.2611773053626
3,0,2,3,0,0,1,2,0.8825803046334818,0.46203437231518785,0.5065315748473007,0.15270674927137567,5.638684696945021
2,0,7,4,0,1,1,2,0.26259178718017284,0.14610186676388193,0.8357303139183112,0.07883051339845398,4.750935094745319
4,1,12,20,0,1,1,3,0.9529175593578516,0.5468638800075444,0.5650534564407699,0.0870052240080621,346.47582232954244
2,1,6,7,1,6,1,3,0.2968945375697917,0.210986641967763,0.3366146080026695,0.380379654193475,355.7429175711978
2,0,4,22,0,0,0,3,0.3935984562828384,0.4608732940195166,0.4137679163888593,0.007919035472437108,72.2400149649867
4,0,7,8,0,0,0,2,0.7805730106961024,0.4156388091928759,0.6072907081500176,0.2789050628677172,96.68204987226117
1,1,4,14,1,4,0,2,0.45437962740886606,0.795556075083853,0.3179631339409079,0.1897306902967324,368.8356117855936
4,0,2,14,0,4,1,1,0.647390239089802,0.822853460469458,0.6893245405168114,0.2532749999542736,149.6946432620694
1,0,10,15,1,0,1,2,0.5001161509624856,0.23807159415017923,0.6525978452409167,0.28141511860730145,167.6008572683135
1,0,12,13,1,5,1,1,0.7681329433808036,0.4298960686413036,0.7717618531058061,0.1566838472286391,170.05816131683386
1,1,7,7,0,2,0,3,0.3054981271317498,0.4360178449286486,0.9501636923034942,0.14755443009214264,86.9448186554425
4,0,8,17,0,4,1,3,0.1526121885131893,0.23626939954247655,0.9298036488809245,0.36670092466745285,52.51501986632294
1,1,2,9,1,2,0,2,0.36993645772575967,0.8186081545460715,0.9568604944550652,0.4356384940605786,249.05283939387706
3,0,5,19,0,6,1,3,0.5268777983815872,0.7365054955018809,0.3957724776189608,0.09629081622926394,324.63569535301946
4,1,1,5,1,5,0,3,0.2512180469734107,0.27134360766733123,0.3052522453114837,0.048809380267574476,6.434658923326119
3,1,7,11,1,0,0,2,0.4193175606907499,0.43004971773441913,0.4418213603971588,0.44889790319601297,368.86057289527037
1,0,8,1,1,5,0,1,0.4599847164642117,0.1952245223708628,0.9160681382130518,0.17494773182369933,33.98605694274266
2,1,6,6,0,4,1,2,0.15165265931944621,0.6653859373837395,0.9776427796987905,0.2756586953314071,133.3469472527974
1,0,5,15,1,1,0,1,0.6249765233657841,0.2092347320937577,0.8874599608563809,0.17977157226000173,271.92144760420365
3,1,6,2,0,6,1,2,0.8959090851741588,0.987340751762426,0.2880141769020349,0.06290116817302566,19.153691001411957
3,0,2,12,0,0,1,2,0.2365686216577472,0.8026138672190761,0.9579423984478346,0.294665822473864,152.76624382363033
4,0,1,2,0,3,1,3,0.6380272120613626,0.4512146946255956,0.5386864218806289,0.26257042588481483,8.770034877556117
2,1,7,17,0,6,1,2,0.6982652844197617,0.620707539051419,0.20744823260988296,0.10149677959559861,768.2073755418454
4,0,7,10,1,2,1,2,0.47740121237735955,0.9202076345947678,0.5539149925985549,0.22593452232613892,155.52796548510415
3,0,10,7,0,5,0,1,0.730987828627843,0.5986893523562435,0.2368553357403741,0.3984737520078229,65.98379068391544
1,1,11,5,1,0,1,3,0.4696583891419108,0.25704863775815967,0.6351023369288941,0.29521305155394567,18.749404473904473
2,0,10,0,1,6,1,1,0.5541735591796915,0.44083302002304336,0.47084322194964107,0.048458663533497426,57.34186991979706
1,0,2,0,0,5,1,1,0.10661774009898428,0.8588303785267708,0.578747946875239,0.27401074861456753,25.249091053710575
1,1,2,22,1,0,1,3,0.7225481027212199,0.6797917143906561,0.6905362885944937,0.35136914964479343,176.09362469401947
2,1,1,7,1,4,1,3,0.695208411050252,0.6856519459004202,0.8950408766542564,0.3963517028903757,254.87559601264743
4,0,10,4,0,6,0,3,0.13456078959371012,0.8801393371196402,0.729521261177543,0.3145587893171334,8.514200920581223
1,0,8,15,1,4,0,2,0.4314250966556198,0.9045757517162542,0.5472390947825445,0.07632908227039187,192.059524654493
3,1,8,10,1,6,1,3,0.9811286567125006,0.9278133146014926,0.8555422829362922,0.35508663329508033,231.9949415078948
1,1,1,4,1,4,0,3,0.4786629063117551,0.1853642739278405,0.9244657100585059,0.3386709230407582,7.786587482597179
2,0,12,3,1,5,0,3,0.5517508646186575,0.5897134017667909,0.2958079731457578,0.01221344147031661,27.686240739471465
2,1,11,5,0,3,1,1,0.9189371423437467,0.7664585690964867,0.6255463820422331,0.20587383379512159,37.481639357191426
2,0,8,13,1,6,0,1,0.7455356882791807,0.7812341606143124,0.4276095677939553,0.16647512348118665,372.6069990714302
4,0,9,21,1,6,1,2,0.6238631180118012,0.6460445817730035,0.23764895830155794,0.3347060321268217,339.28492548035547
1,0,4,18,1,4,0,1,0.8180242132069653,0.2501086016653068,0.7348373560911883,0.10806790615546036,322.6640228286331
4,0,1,8,1,0,0,2,0.877929639810376,0.8176784985474979,0.8902166219673806,0.29543596148712925,96.89352293282634
4,0,1,11,0,6,0,1,0.5111992645635401,0.7481002001634511,0.33032212358191526,0.4566029809070862,328.38122953548447
2,1,3,10,1,4,1,3,0.5275975284386518,0.17752219439413267,0.8499309260991204,0.39890118610430386,190.17148809629865
2,1,5,13,0,1,0,1,0.4474458420866523,0.5174288422069386,0.8827165868295535,0.4607288681082652,390.9133127222964
4,1,5,22,1,4,0,2,0.9700355260166145,0.25657965956962325,0.9314723541331869,0.489252983466345,235.05634481986425
1,1,9,15,0,5,1,1,0.7274496288613154,0.4037293411416747,0.412228071268842,0.005335063503081383,304.9646016258576
3,0,10,0,0,3,1,3,0.1749007595872651,0.1162729829851169,0.9231624521519115,0.3113706381887388,32.466308438584434
4,0,12,12,0,1,0,2,0.8766636609817166,0.4602968815696824,0.4565302037891458,0.20641969887945322,337.5052424046618
1,0,2,22,0,5,1,3,0.5325039467526412,0.5948892290405894,0.6418704107644022,0.42992724516756087,134.31314097014098
2,0,2,20,0,5,0,3,0.16187851578023874,0.6576243335443781,0.24040597666582572,0.12590735100456585,115.28433234010514
2,1,6,20,1,5,0,2,0.5947455296469799,0.6971413106158391,0.2351048706949949,0.4905147445575381,313.51209762726916
1,0,9,12,1,0,1,3,0.4754478510781319,0.852662181792214,0.7762985701857623,0.30685398477187364,147.5745095471532
3,0,1,1,1,5,1,3,0.8899744643763624,0.29391661654815704,0.5555839823822328,0.3967687011144155,23.195115154506865
2,1,9,3,0,0,1,1,0.28359514324844864,0.20843364019462116,0.40503390029537406,0.04279977641138416,6.829909087098168
2,1,9,5,1,5,0,3,0.8438181485429647,0.866383454708133,0.3523307968199282,0.09172894237943252,14.132828586464214
2,1,9,22,0,2,1,3,0.6019198220669074,0.2409515334033849,0.7359627926873744,0.3792018365171016,159.16073031574348
1,1,5,4,0,1,0,3,0.14914927289212215,0.9772840732025757,0.2003212352202719,0.010993261019661804,9.175336498895645
4,0,9,2,1,2,1,3,0.9746607711929361,0.8582844064587732,0.8447129353574834,0.4084389929468914,9.140756359349059
2,0,11,0,1,5,0,2,0.56135371969288,0.5507889453006393,0.26339968490394305,0.006974509345955726,93.05675935558905
4,1,4,3,0,1,1,1,0.36178916880842427,0.9832792824298227,0.3531916919264956,0.32855941953063666,5.92350876053674
3,0,2,19,0,1,0,3,0.5224661577903323,0.18763905619720378,0.5089891162392717,0.18254696011590293,271.7385245488838
2,0,6,1,1,6,1,3,0.8720720051657401,0.37275918505759154,0.5878869917728828,0.30574742635959956,26.13530611002893
